longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,bedrooms_per_room,population_per_household
-122.44,37.71,52.0,2711.0,591.0,1848.0,524.0,3.9567,251500.0,False,False,True,False,5.173664122137405,0.21800073773515308,3.5267175572519083
-122.13,37.46,31.0,2247.0,573.0,1711.0,511.0,3.2642,185600.0,False,False,True,False,4.397260273972603,0.25500667556742324,3.3483365949119372
-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2.5737,76900.0,True,False,False,False,4.685328185328185,0.19859909353110836,2.6544401544401546
-118.41,34.24,38.0,490.0,101.0,402.0,100.0,3.125,175900.0,False,False,False,False,4.9,0.20612244897959184,4.02
-120.72,38.57,8.0,892.0,185.0,427.0,164.0,2.6833,118800.0,True,False,False,False,5.439024390243903,0.20739910313901344,2.6036585365853657
-118.28,33.94,32.0,1381.0,375.0,1268.0,354.0,1.1051,94200.0,False,False,False,False,3.901129943502825,0.2715423606082549,3.5819209039548023
-121.48,38.57,38.0,1145.0,324.0,596.0,288.0,1.78,114300.0,True,False,False,False,3.9756944444444446,0.28296943231441046,2.0694444444444446
-122.01,36.97,43.0,2162.0,509.0,1208.0,464.0,2.5417,260900.0,False,False,False,True,4.6594827586206895,0.23543015726179464,2.603448275862069
-118.35,34.06,52.0,1368.0,322.0,617.0,303.0,5.3819,440900.0,False,False,False,False,4.514851485148514,0.23538011695906433,2.036303630363036
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,False,False,False,False,4.347222222222222,0.23258785942492013,3.8583333333333334
-118.01,34.13,38.0,3374.0,671.0,1906.0,640.0,4.0729,212300.0,True,False,False,False,5.271875,0.1988737403675163,2.978125
-117.69,36.13,25.0,1709.0,439.0,632.0,292.0,1.7868,45500.0,True,False,False,False,5.852739726027397,0.25687536571094205,2.164383561643836
-124.11,40.95,19.0,1734.0,365.0,866.0,342.0,2.96,81700.0,False,False,False,True,5.0701754385964914,0.2104959630911188,2.5321637426900585
-118.05,33.86,16.0,2676.0,391.0,1377.0,395.0,6.5513,350400.0,False,False,False,False,6.774683544303797,0.1461136023916293,3.4860759493670885
-119.72,34.41,26.0,1648.0,378.0,954.0,405.0,3.2895,335000.0,False,False,False,True,4.069135802469136,0.22936893203883496,2.3555555555555556
-122.9,39.17,45.0,1314.0,277.0,649.0,232.0,2.575,73600.0,True,False,False,False,5.663793103448276,0.21080669710806696,2.7974137931034484
-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375,198800.0,False,False,False,False,5.98639455782313,0.18818181818181817,2.5863945578231293
-121.56,39.69,8.0,2836.0,522.0,1163.0,512.0,3.13,168300.0,True,False,False,False,5.5390625,0.18406205923836388,2.271484375
-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2.6014,320600.0,False,False,False,False,3.8026315789473686,0.2673010380622837,1.7138157894736843
-118.11,34.14,52.0,2401.0,332.0,810.0,308.0,6.0948,358700.0,False,False,False,False,7.795454545454546,0.13827571845064557,2.6298701298701297
-117.99,33.71,18.0,1994.0,578.0,3031.0,577.0,2.7614,237500.0,False,False,False,False,3.4558058925476605,0.28986960882647944,5.253032928942807
-118.38,34.19,30.0,977.0,264.0,736.0,258.0,1.9866,177400.0,False,False,False,False,3.7868217054263567,0.27021494370522003,2.852713178294574
-117.32,34.16,9.0,711.0,139.0,316.0,152.0,4.0156,131000.0,True,False,False,False,4.677631578947368,0.19549929676511954,2.0789473684210527
-118.34,33.93,32.0,1254.0,399.0,1281.0,386.0,2.2976,155700.0,False,False,False,False,3.2487046632124352,0.3181818181818182,3.3186528497409324
-115.57,32.8,17.0,1492.0,426.0,1595.0,428.0,1.7188,69900.0,True,False,False,False,3.485981308411215,0.2855227882037534,3.7266355140186915
-121.93,37.49,5.0,1150.0,311.0,648.0,245.0,3.5714,300000.0,False,False,False,False,4.6938775510204085,0.27043478260869563,2.6448979591836737
-119.1,35.79,19.0,1809.0,477.0,2051.0,416.0,1.8144,49800.0,True,False,False,False,4.3485576923076925,0.263681592039801,4.930288461538462
-117.83,33.82,26.0,3259.0,456.0,1354.0,459.0,5.7817,267600.0,False,False,False,False,7.1002178649237475,0.13992022092666462,2.9498910675381262
-122.14,37.08,18.0,2420.0,439.0,1278.0,416.0,5.2101,334000.0,False,False,False,True,5.8173076923076925,0.18140495867768594,3.0721153846153846
-117.99,33.77,29.0,1312.0,267.0,922.0,255.0,3.1902,202400.0,False,False,False,False,5.145098039215687,0.2035060975609756,3.615686274509804
-121.36,38.04,9.0,2167.0,370.0,1290.0,351.0,5.0285,148200.0,True,False,False,False,6.1737891737891735,0.1707429626211352,3.675213675213675
-117.15,32.71,52.0,217.0,82.0,531.0,93.0,1.6607,137500.0,False,False,False,True,2.3333333333333335,0.3778801843317972,5.709677419354839
-117.16,34.05,23.0,3215.0,462.0,1411.0,435.0,6.0701,149900.0,True,False,False,False,7.390804597701149,0.143701399688958,3.2436781609195404
-118.42,34.26,36.0,973.0,221.0,1086.0,218.0,3.4519,143300.0,False,False,False,False,4.463302752293578,0.22713257965056527,4.981651376146789
-121.37,38.64,36.0,322.0,48.0,133.0,59.0,4.6111,139300.0,True,False,False,False,5.4576271186440675,0.14906832298136646,2.2542372881355934
-121.94,37.24,35.0,1484.0,244.0,664.0,238.0,4.675,245300.0,False,False,False,False,6.235294117647059,0.16442048517520216,2.7899159663865545
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,153800.0,False,False,False,False,4.213235294117647,0.22600349040139617,4.3125
-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,False,False,True,False,4.276639344262295,0.24436990896023,2.4528688524590163
-121.13,37.74,31.0,677.0,144.0,523.0,159.0,2.4598,97100.0,True,False,False,False,4.2578616352201255,0.21270310192023634,3.289308176100629
-117.14,32.75,20.0,1182.0,379.0,678.0,326.0,2.1937,162500.0,False,False,False,True,3.625766871165644,0.3206429780033841,2.079754601226994
-121.5,38.61,5.0,1395.0,373.0,638.0,322.0,2.6745,225000.0,True,False,False,False,4.332298136645963,0.26738351254480286,1.9813664596273293
-117.97,34.07,22.0,1438.0,364.0,1325.0,335.0,2.7802,162500.0,False,False,False,False,4.2925373134328355,0.25312934631432543,3.955223880597015
-122.22,37.82,39.0,2492.0,310.0,808.0,315.0,11.8603,500001.0,False,False,True,False,7.911111111111111,0.12439807383627609,2.5650793650793653
-118.14,34.18,52.0,1700.0,317.0,996.0,329.0,3.9688,175000.0,False,False,False,False,5.167173252279635,0.1864705882352941,3.027355623100304
-119.36,36.22,10.0,2445.0,526.0,1262.0,476.0,1.9355,68300.0,True,False,False,False,5.13655462184874,0.2151329243353783,2.6512605042016806
-121.97,37.35,36.0,815.0,126.0,353.0,122.0,6.3191,258300.0,False,False,False,False,6.680327868852459,0.15460122699386503,2.8934426229508197
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,238200.0,False,False,False,False,6.097222222222222,0.1788154897494305,3.1215277777777777
-118.29,34.04,32.0,432.0,182.0,702.0,186.0,2.1471,125000.0,False,False,False,False,2.3225806451612905,0.4212962962962963,3.774193548387097
-118.19,33.81,23.0,954.0,390.0,804.0,373.0,2.5833,181300.0,False,False,False,True,2.557640750670241,0.4088050314465409,2.155495978552279
-119.85,36.78,8.0,3096.0,684.0,1454.0,545.0,2.7857,79700.0,True,False,False,False,5.680733944954128,0.22093023255813954,2.6678899082568805
-117.7,33.63,23.0,3038.0,473.0,1501.0,436.0,5.5584,241700.0,False,False,False,False,6.967889908256881,0.15569453587886767,3.4426605504587156
-117.95,33.83,31.0,2421.0,389.0,1348.0,413.0,4.9394,217800.0,False,False,False,False,5.861985472154964,0.16067740603056588,3.263922518159806
-117.93,33.64,31.0,1291.0,356.0,1252.0,373.0,2.7143,185400.0,False,False,False,False,3.46112600536193,0.27575522850503487,3.35656836461126
-117.13,34.24,17.0,2828.0,506.0,673.0,274.0,5.2563,144100.0,True,False,False,False,10.321167883211679,0.1789250353606789,2.4562043795620436
-122.49,37.79,52.0,2488.0,281.0,805.0,295.0,10.7058,500001.0,False,False,True,False,8.433898305084746,0.11294212218649517,2.7288135593220337
-117.7,33.47,21.0,2208.0,534.0,1423.0,482.0,3.5915,305600.0,False,False,False,False,4.580912863070539,0.2418478260869565,2.9522821576763487
-122.01,39.74,20.0,2332.0,518.0,1856.0,495.0,2.1746,58700.0,True,False,False,False,4.711111111111111,0.2221269296740995,3.7494949494949497
-122.64,38.23,52.0,2156.0,469.0,1070.0,467.0,3.3011,252300.0,False,False,False,False,4.616702355460386,0.21753246753246752,2.291220556745182
-122.45,37.63,28.0,4946.0,848.0,2683.0,824.0,5.748,302100.0,False,False,False,True,6.002427184466019,0.17145167812373635,3.2560679611650487
-118.41,34.01,44.0,2010.0,394.0,961.0,365.0,4.5982,333500.0,False,False,False,False,5.506849315068493,0.19601990049751244,2.632876712328767
-121.45,38.56,52.0,3170.0,476.0,1027.0,457.0,4.63,233800.0,True,False,False,False,6.936542669584245,0.1501577287066246,2.2472647702407
-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,500001.0,False,False,False,False,4.675097276264592,0.21473158551810237,1.9474708171206225
-118.17,33.89,52.0,63.0,12.0,47.0,8.0,7.2423,350000.0,False,False,False,False,7.875,0.19047619047619047,5.875
-117.19,32.77,9.0,634.0,152.0,248.0,133.0,3.8571,143800.0,False,False,False,True,4.7669172932330826,0.23974763406940064,1.8646616541353382
-117.68,33.59,12.0,3473.0,466.0,1569.0,450.0,8.8636,314000.0,False,False,False,False,7.717777777777778,0.1341779441405125,3.486666666666667
-117.29,33.05,28.0,1146.0,338.0,672.0,292.0,3.1667,300000.0,False,False,False,True,3.9246575342465753,0.2949389179755672,2.3013698630136985
-118.37,33.96,26.0,138.0,23.0,100.0,20.0,4.875,175000.0,False,False,False,False,6.9,0.16666666666666666,5.0
-117.27,34.14,35.0,1517.0,257.0,658.0,245.0,4.4435,97600.0,True,False,False,False,6.191836734693878,0.16941331575477916,2.6857142857142855
-120.47,37.96,25.0,2505.0,529.0,1145.0,483.0,2.006,103000.0,True,False,False,False,5.186335403726708,0.21117764471057884,2.370600414078675
-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652,184500.0,False,False,False,False,4.0325,0.2597644141351519,2.0825
-118.03,33.94,30.0,2572.0,521.0,1564.0,501.0,3.4861,177200.0,False,False,False,False,5.1337325349301395,0.2025660964230171,3.121756487025948
-117.67,33.49,10.0,366.0,61.0,128.0,61.0,8.163,250000.0,False,False,False,False,6.0,0.16666666666666666,2.098360655737705
-118.26,33.94,44.0,795.0,181.0,716.0,167.0,2.0,90300.0,False,False,False,False,4.7604790419161676,0.22767295597484277,4.287425149700598
-118.27,33.95,39.0,1529.0,358.0,1154.0,357.0,1.2091,97900.0,False,False,False,False,4.282913165266106,0.2341399607586658,3.2324929971988796
-121.28,37.93,23.0,1491.0,346.0,1223.0,343.0,2.1591,67800.0,True,False,False,False,4.346938775510204,0.23205902079141516,3.565597667638484
-114.6,34.83,46.0,1497.0,309.0,787.0,271.0,2.1908,48100.0,True,False,False,False,5.523985239852398,0.20641282565130262,2.904059040590406
-117.36,33.98,46.0,1680.0,453.0,1570.0,435.0,2.0436,82300.0,True,False,False,False,3.8620689655172415,0.26964285714285713,3.6091954022988504
-119.14,34.17,16.0,1593.0,353.0,836.0,357.0,2.726,67500.0,False,False,False,True,4.46218487394958,0.22159447583176398,2.3417366946778713
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249,445200.0,True,False,False,False,7.064425770308123,0.1506740681998414,3.1176470588235294
-122.11,37.36,34.0,1575.0,183.0,511.0,180.0,13.1867,500001.0,False,False,True,False,8.75,0.11619047619047619,2.838888888888889
-121.57,39.78,18.0,2221.0,459.0,952.0,440.0,2.0458,105700.0,True,False,False,False,5.047727272727273,0.20666366501575867,2.1636363636363636
-117.93,33.74,30.0,1654.0,434.0,1843.0,467.0,3.1403,153000.0,False,False,False,False,3.5417558886509637,0.2623941958887545,3.9464668094218416
-118.9,34.18,20.0,1288.0,179.0,539.0,181.0,5.8652,302600.0,False,False,False,False,7.116022099447513,0.1389751552795031,2.977900552486188
-118.4,34.0,34.0,1816.0,335.0,872.0,339.0,4.85,329400.0,False,False,False,False,5.35693215339233,0.1844713656387665,2.5722713864306783
-118.06,33.83,17.0,1973.0,516.0,1112.0,501.0,3.8512,163800.0,False,False,False,False,3.93812375249501,0.2615306639635073,2.219560878243513
-118.2,33.82,34.0,2807.0,768.0,2217.0,744.0,2.4286,204800.0,False,False,False,True,3.7728494623655915,0.27360171001068756,2.9798387096774195
-122.57,38.58,18.0,2083.0,506.0,926.0,487.0,1.9925,225000.0,True,False,False,False,4.277207392197125,0.242918867018723,1.9014373716632444
-120.9,35.33,16.0,1576.0,287.0,595.0,262.0,3.588,266300.0,False,False,False,True,6.015267175572519,0.18210659898477158,2.2709923664122136
-118.08,33.84,31.0,2377.0,600.0,2042.0,593.0,3.625,170400.0,False,False,False,False,4.008431703204047,0.2524190155658393,3.4435075885328836
-117.08,32.61,27.0,2264.0,525.0,1485.0,468.0,3.3514,149100.0,False,False,False,True,4.837606837606837,0.2318904593639576,3.173076923076923
-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,307600.0,False,False,False,False,7.562753036437247,0.15471092077087795,3.0364372469635628
-120.08,34.59,24.0,1874.0,319.0,820.0,315.0,5.1909,390200.0,False,False,False,True,5.949206349206349,0.17022411953041622,2.6031746031746033
-122.26,38.11,52.0,2573.0,639.0,1238.0,529.0,2.6708,109700.0,False,False,True,False,4.863894139886578,0.2483482316362223,2.340264650283554
-123.96,40.57,31.0,1854.0,365.0,883.0,310.0,2.3167,92600.0,False,False,False,False,5.980645161290322,0.19687162891046386,2.8483870967741933
-122.26,38.02,5.0,3846.0,786.0,2053.0,716.0,5.0473,184800.0,False,False,True,False,5.371508379888268,0.20436817472698907,2.86731843575419
-118.54,34.2,37.0,1600.0,349.0,1012.0,366.0,4.1597,201600.0,False,False,False,False,4.371584699453552,0.218125,2.7650273224043715
-118.35,33.9,32.0,1056.0,225.0,565.0,231.0,3.9485,230000.0,False,False,False,False,4.571428571428571,0.21306818181818182,2.445887445887446
-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,186600.0,False,False,False,False,4.409214092140921,0.2446220036877689,3.2953929539295395
-121.9,37.34,50.0,1345.0,287.0,791.0,254.0,3.5966,245800.0,False,False,False,False,5.2952755905511815,0.2133828996282528,3.1141732283464565
-122.33,37.55,51.0,2565.0,332.0,870.0,309.0,9.3694,500001.0,False,False,False,True,8.300970873786408,0.12943469785575049,2.8155339805825244
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,375000.0,False,False,True,False,3.6897590361445785,0.30244897959183675,2.1310240963855422
-118.44,34.29,35.0,2606.0,447.0,1555.0,404.0,4.6864,193800.0,False,False,False,False,6.4504950495049505,0.17152724481964696,3.849009900990099
-118.22,33.98,34.0,2283.0,809.0,3032.0,832.0,2.4387,175000.0,False,False,False,False,2.7439903846153846,0.35435830048182215,3.644230769230769
-116.28,32.84,18.0,382.0,128.0,194.0,69.0,2.5179,58800.0,True,False,False,False,5.536231884057971,0.33507853403141363,2.8115942028985508
-118.36,33.98,46.0,1425.0,283.0,782.0,273.0,5.057,246300.0,False,False,False,False,5.21978021978022,0.1985964912280702,2.8644688644688645
-117.01,32.74,31.0,3473.0,435.0,2098.0,677.0,2.6973,135200.0,False,False,False,False,5.129985228951256,0.12525194356464153,3.098966026587888
-117.69,33.66,5.0,4246.0,689.0,1933.0,722.0,6.9501,225700.0,False,False,False,False,5.880886426592798,0.1622703721149317,2.677285318559557
-117.1,32.58,27.0,2616.0,591.0,1889.0,577.0,2.3824,127600.0,False,False,False,True,4.533795493934142,0.22591743119266056,3.2738301559792027
-117.32,33.01,29.0,3584.0,712.0,1619.0,667.0,4.125,394400.0,False,False,False,True,5.373313343328336,0.19866071428571427,2.427286356821589
-116.87,33.93,32.0,3141.0,812.0,2589.0,721.0,1.4556,54600.0,True,False,False,False,4.356449375866852,0.25851639605221266,3.590846047156727
-122.28,37.81,35.0,948.0,184.0,467.0,169.0,1.8088,118800.0,False,False,True,False,5.609467455621302,0.1940928270042194,2.7633136094674557
-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,6.207,457400.0,False,False,False,False,6.188405797101449,0.16393442622950818,2.782608695652174
-118.18,33.8,30.0,2734.0,758.0,2951.0,691.0,1.7689,117600.0,False,False,False,True,3.9565846599131693,0.27724945135332846,4.270622286541244
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285,300400.0,True,False,False,False,6.894915254237288,0.1415929203539823,2.888135593220339
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,474300.0,False,False,False,False,6.178217821782178,0.15504807692307693,2.717821782178218
-119.69,36.8,31.0,2576.0,458.0,1306.0,418.0,3.2813,68700.0,True,False,False,False,6.162679425837321,0.1777950310559006,3.124401913875598
-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098,162300.0,False,False,False,False,5.814878892733564,0.1597738768223743,3.0346020761245676
-121.3,38.89,23.0,1750.0,297.0,1012.0,315.0,3.4706,99300.0,True,False,False,False,5.555555555555555,0.1697142857142857,3.212698412698413
-121.08,38.95,18.0,1931.0,380.0,1271.0,377.0,2.7463,156100.0,True,False,False,False,5.122015915119364,0.1967892283790782,3.3713527851458887
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,500001.0,False,False,True,False,8.198581560283689,0.14359861591695502,3.702127659574468
-122.09,37.4,22.0,1489.0,436.0,662.0,470.0,3.5179,197200.0,False,False,True,False,3.168085106382979,0.2928139691067831,1.4085106382978723
-122.13,38.0,33.0,2821.0,652.0,1206.0,640.0,2.5481,150800.0,False,False,True,False,4.4078125,0.23112371499468273,1.884375
-118.28,34.03,41.0,1933.0,791.0,3121.0,719.0,1.8539,147500.0,False,False,False,False,2.6884561891515992,0.4092084842214175,4.340751043115438
-118.08,33.95,37.0,1743.0,348.0,1328.0,354.0,3.0944,162800.0,False,False,False,False,4.923728813559322,0.19965576592082615,3.751412429378531
-117.83,33.77,22.0,2956.0,642.0,1342.0,558.0,4.1151,203200.0,False,False,False,False,5.297491039426523,0.21718538565629228,2.4050179211469533
-118.58,34.12,42.0,718.0,140.0,324.0,131.0,6.4018,500001.0,False,False,False,False,5.480916030534351,0.19498607242339833,2.4732824427480917
-117.38,33.97,29.0,1157.0,297.0,2027.0,253.0,1.6389,155000.0,True,False,False,False,4.573122529644269,0.2566983578219533,8.011857707509881
-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312,240200.0,True,False,False,False,6.052380952380952,0.18568056648308418,2.7285714285714286
-120.86,37.4,17.0,3511.0,636.0,1904.0,617.0,3.1111,113900.0,True,False,False,False,5.690437601296597,0.1811449729421817,3.085899513776337
-120.1,36.21,12.0,1462.0,356.0,1708.0,367.0,1.5086,64700.0,True,False,False,False,3.983651226158038,0.24350205198358413,4.653950953678474
-119.03,35.42,42.0,1705.0,418.0,905.0,393.0,1.6286,54600.0,True,False,False,False,4.338422391857506,0.24516129032258063,2.3027989821882953
-121.04,37.78,32.0,2916.0,528.0,1466.0,473.0,2.5643,200000.0,True,False,False,False,6.164904862579281,0.18106995884773663,3.0993657505285412
-120.44,34.65,30.0,2265.0,512.0,1402.0,471.0,1.975,134000.0,False,False,False,True,4.808917197452229,0.2260485651214128,2.976645435244161
-116.52,32.9,18.0,4454.0,852.0,1754.0,656.0,4.57,189900.0,True,False,False,False,6.789634146341464,0.19128872923215087,2.673780487804878
-121.05,38.92,34.0,2144.0,372.0,899.0,378.0,3.3021,158800.0,True,False,False,False,5.671957671957672,0.17350746268656717,2.378306878306878
-119.06,35.32,15.0,3944.0,746.0,2355.0,757.0,3.569,70700.0,True,False,False,False,5.2100396301188905,0.18914807302231237,3.1109643328929986
-122.43,37.72,49.0,3427.0,696.0,2363.0,661.0,3.6885,254000.0,False,False,True,False,5.184568835098336,0.20309308433031806,3.5748865355521935
-122.12,37.29,11.0,436.0,70.0,212.0,75.0,8.6196,500001.0,False,False,False,False,5.8133333333333335,0.16055045871559634,2.8266666666666667
-118.2,34.13,52.0,2035.0,459.0,2589.0,438.0,3.5349,193600.0,False,False,False,False,4.646118721461187,0.22555282555282555,5.910958904109589
-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,171900.0,False,False,False,True,5.986970684039088,0.19586507072905332,1.9153094462540716
-117.82,33.89,21.0,3079.0,509.0,1431.0,480.0,4.0714,278900.0,False,False,False,False,6.414583333333334,0.165313413445924,2.98125
-118.18,34.05,41.0,762.0,147.0,817.0,176.0,3.75,123100.0,False,False,False,False,4.329545454545454,0.19291338582677164,4.642045454545454
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,191700.0,False,False,False,False,4.141618497109826,0.27704117236566644,3.208092485549133
-121.16,38.16,31.0,1953.0,366.0,999.0,316.0,2.4906,122500.0,True,False,False,False,6.180379746835443,0.18740399385560677,3.161392405063291
-119.79,36.78,41.0,2227.0,462.0,1129.0,415.0,2.319,59100.0,True,False,False,False,5.366265060240964,0.2074539739559946,2.720481927710843
-121.35,38.61,27.0,3900.0,776.0,1549.0,761.0,2.7788,115700.0,True,False,False,False,5.124835742444152,0.19897435897435897,2.035479632063075
-121.25,37.97,34.0,1288.0,344.0,846.0,293.0,1.7895,63100.0,True,False,False,False,4.395904436860068,0.2670807453416149,2.887372013651877
-118.14,34.7,36.0,1205.0,317.0,678.0,290.0,2.0182,98400.0,True,False,False,False,4.155172413793103,0.26307053941908715,2.3379310344827586
-118.13,33.82,37.0,1530.0,290.0,711.0,283.0,5.1795,225400.0,False,False,False,False,5.406360424028269,0.1895424836601307,2.512367491166078
-120.45,34.71,21.0,1868.0,268.0,522.0,255.0,6.4678,249300.0,False,False,False,True,7.325490196078431,0.14346895074946467,2.0470588235294116
-122.48,37.79,52.0,4683.0,1055.0,2246.0,975.0,4.1148,457800.0,False,False,True,False,4.803076923076923,0.2252829382874226,2.3035897435897437
-118.15,34.18,42.0,1521.0,320.0,1118.0,311.0,3.3125,154900.0,False,False,False,False,4.890675241157556,0.210387902695595,3.594855305466238
-119.05,35.36,30.0,4635.0,800.0,2307.0,754.0,3.6548,84700.0,True,False,False,False,6.147214854111406,0.1725997842502697,3.059681697612732
-122.11,37.11,46.0,1993.0,404.0,850.0,327.0,5.208,206800.0,False,False,False,True,6.09480122324159,0.2027094831911691,2.599388379204893
-118.43,34.2,28.0,3386.0,435.0,2240.0,737.0,3.0221,290100.0,False,False,False,False,4.5943012211668925,0.12847017129356172,3.039348710990502
-118.44,34.19,29.0,1599.0,459.0,1143.0,438.0,2.4583,199100.0,False,False,False,False,3.6506849315068495,0.2870544090056285,2.6095890410958904
-121.37,38.67,36.0,1786.0,338.0,974.0,319.0,2.555,72700.0,True,False,False,False,5.598746081504702,0.18924972004479285,3.053291536050157
-117.8,33.63,15.0,3236.0,451.0,1289.0,416.0,11.1121,493000.0,False,False,False,False,7.778846153846154,0.13936959208899877,3.0985576923076925
-118.34,34.09,52.0,1731.0,502.0,849.0,466.0,3.2946,321600.0,False,False,False,False,3.7145922746781115,0.2900057770075101,1.8218884120171674
-121.48,38.56,44.0,1151.0,263.0,518.0,258.0,2.0089,113600.0,True,False,False,False,4.461240310077519,0.22849695916594265,2.007751937984496
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125,120700.0,True,False,False,False,5.571428571428571,0.17761100687929957,2.5121951219512195
-117.28,32.74,33.0,4168.0,1112.0,1785.0,984.0,2.7515,247700.0,False,False,False,True,4.235772357723577,0.2667946257197697,1.8140243902439024
-122.26,38.16,23.0,2840.0,491.0,1586.0,466.0,4.0337,130400.0,False,False,True,False,6.094420600858369,0.17288732394366196,3.40343347639485
-122.35,37.94,45.0,2112.0,493.0,1406.0,452.0,2.3456,105200.0,False,False,True,False,4.672566371681416,0.2334280303030303,3.1106194690265485
-119.09,36.42,17.0,877.0,219.0,966.0,218.0,2.0,52500.0,True,False,False,False,4.022935779816514,0.24971493728620298,4.431192660550459
-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444,45600.0,True,False,False,False,3.5286458333333335,0.26789667896678965,3.7161458333333335
-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6.8162,127200.0,True,False,False,False,7.383620689655173,0.1436077057793345,3.3017241379310347
-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,161300.0,True,False,False,False,7.395498392282958,0.14565217391304347,3.2186495176848875
-118.16,33.77,30.0,2800.0,757.0,1292.0,742.0,2.7614,272200.0,False,False,False,True,3.7735849056603774,0.27035714285714285,1.7412398921832883
-117.59,33.88,7.0,3586.0,959.0,2695.0,877.0,2.4387,117000.0,True,False,False,False,4.088939566704675,0.26742889012827664,3.072976054732041
-118.31,33.96,46.0,1686.0,303.0,870.0,320.0,3.4643,136300.0,False,False,False,False,5.26875,0.1797153024911032,2.71875
-118.47,34.0,38.0,1235.0,390.0,891.0,376.0,2.7143,287500.0,False,False,False,False,3.2845744680851063,0.3157894736842105,2.36968085106383
-118.12,33.96,34.0,2863.0,451.0,1243.0,466.0,6.0723,297200.0,False,False,False,False,6.143776824034335,0.1575270695075096,2.667381974248927
-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942,212800.0,True,False,False,False,4.792540792540793,0.2242217898832685,3.104895104895105
-120.62,38.39,15.0,3750.0,691.0,1444.0,603.0,2.7399,134800.0,True,False,False,False,6.218905472636816,0.18426666666666666,2.39469320066335
-122.32,38.33,17.0,851.0,118.0,370.0,123.0,5.0877,209300.0,False,False,True,False,6.91869918699187,0.13866039952996476,3.008130081300813
-117.98,33.86,25.0,1025.0,266.0,726.0,183.0,3.875,137500.0,False,False,False,False,5.601092896174864,0.25951219512195123,3.9672131147540983
-117.9,34.12,33.0,1788.0,456.0,1787.0,361.0,2.6629,124100.0,False,False,False,False,4.9529085872576175,0.2550335570469799,4.950138504155125
-118.35,34.18,46.0,1840.0,379.0,866.0,360.0,3.3056,230400.0,False,False,False,False,5.111111111111111,0.20597826086956522,2.4055555555555554
-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,220800.0,False,False,False,True,5.546875,0.17545271629778672,2.1026785714285716
-117.08,32.63,33.0,2891.0,793.0,1607.0,754.0,2.1281,139800.0,False,False,False,True,3.8342175066313,0.27429955032860603,2.1312997347480107
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,104600.0,True,False,False,False,4.822147651006712,0.21294363256784968,3.2885906040268456
-122.43,37.75,52.0,2459.0,507.0,1012.0,475.0,4.0568,387900.0,False,False,True,False,5.176842105263158,0.20618137454249694,2.130526315789474
-121.98,37.81,18.0,2903.0,387.0,1127.0,372.0,5.5921,359100.0,False,False,False,False,7.803763440860215,0.1333103685842232,3.0295698924731185
-118.04,33.95,36.0,2722.0,515.0,1390.0,486.0,3.8214,178500.0,False,False,False,False,5.600823045267489,0.18919911829537106,2.860082304526749
-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1.7692,74200.0,True,False,False,False,5.560196560196561,0.18692001767565178,2.909090909090909
-121.28,38.61,23.0,2547.0,504.0,1235.0,469.0,2.4722,103300.0,True,False,False,False,5.430703624733476,0.1978798586572438,2.633262260127932
-118.46,34.19,35.0,1491.0,295.0,779.0,309.0,6.1142,256300.0,False,False,False,False,4.825242718446602,0.19785378940308518,2.5210355987055015
